Year,Violation_Group,Category,Value,Category_Group
2022,F/T/S SCHOOL BUS,Adjudication_Withheld_Clerk_Count,35,Disposition of Violations
2022,IMP PASSING,Adjudication_Withheld_Clerk_Count,98,Disposition of Violations
2022,FOLLOW/CLOSE,Adjudication_Withheld_Clerk_Count,124,Disposition of Violations
2022,W/SIDE OF RD,Adjudication_Withheld_Clerk_Count,43,Disposition of Violations
2022,IMP LANE CHG,Adjudication_Withheld_Clerk_Count,289,Disposition of Violations
2022,IMP BACKING,Adjudication_Withheld_Clerk_Count,49,Disposition of Violations
2022,TEXT/DRIVING(M),Adjudication_Withheld_Clerk_Count,7,Disposition of Violations
2022,DR/W-O/LIGHT,Adjudication_Withheld_Clerk_Count,16,Disposition of Violations
2022,FAIL/DIM/LIGHTS,Adjudication_Withheld_Clerk_Count,4,Disposition of Violations
2022,CHILD RESTRAINT,Adjudication_Withheld_Clerk_Count,24,Disposition of Violations
2022,TOLL VIOLATIONS,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2022,OTHER MOV,Adjudication_Withheld_Clerk_Count,232,Disposition of Violations
2022,LOAD/LEAK/DP,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2022,IMP PARKING,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2022,NO HELMET,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2022,DEF/UNSAFE EQUIP,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2022,SEAT BELT VIOL,Adjudication_Withheld_Clerk_Count,1,Disposition of Violations
2022,EXP/FAIL DISP DL,Adjudication_Withheld_Clerk_Count,5,Disposition of Violations
2022,EXP/FAIL DISP TAG,Adjudication_Withheld_Clerk_Count,172,Disposition of Violations
2022,NO PROOF OF INSUR.,Adjudication_Withheld_Clerk_Count,21,Disposition of Violations
2022,TEXTING/DRIVING,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2022,BICYCLE/PED,Adjudication_Withheld_Clerk_Count,1,Disposition of Violations
2022,OTHER,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,DUI,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,RECKLESS DR,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,LV SCENE ACC,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,FLEEING,Adjudication_Withheld_Clerk_Count,1,Disposition of Violations
2023,RACING ON HWY,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,NO/IMP/EXP DL,Adjudication_Withheld_Clerk_Count,1,Disposition of Violations
2023,DR/DL/SUS/RV,Adjudication_Withheld_Clerk_Count,1,Disposition of Violations
2023,VIO/DL/REST,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,UNL/USE/DL,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,NO/IMP/EXP TAG,Adjudication_Withheld_Clerk_Count,1,Disposition of Violations
2023,OTHER CRIME,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,SPD POST ZONE,Adjudication_Withheld_Clerk_Count,7578,Disposition of Violations
2023,SPD /TO F/COND,Adjudication_Withheld_Clerk_Count,38,Disposition of Violations
2023,CARELESS DR,Adjudication_Withheld_Clerk_Count,965,Disposition of Violations
2023,UNK DR/DL/SUS/RV,Adjudication_Withheld_Clerk_Count,356,Disposition of Violations
2023,FL/YLD/R-O-W,Adjudication_Withheld_Clerk_Count,442,Disposition of Violations
2023,R/STOP SIGN,Adjudication_Withheld_Clerk_Count,495,Disposition of Violations
2023,RED LIGHT CAMERA,Adjudication_Withheld_Clerk_Count,4,Disposition of Violations
2023,RAN RED LIGHT,Adjudication_Withheld_Clerk_Count,731,Disposition of Violations
2023,TR/CNTL/DEV,Adjudication_Withheld_Clerk_Count,504,Disposition of Violations
2023,IMP TURN,Adjudication_Withheld_Clerk_Count,153,Disposition of Violations
2023,F/T/S SCHOOL BUS,Adjudication_Withheld_Clerk_Count,31,Disposition of Violations
2023,IMP PASSING,Adjudication_Withheld_Clerk_Count,96,Disposition of Violations
2023,FOLLOW/CLOSE,Adjudication_Withheld_Clerk_Count,140,Disposition of Violations
2023,W/SIDE OF RD,Adjudication_Withheld_Clerk_Count,51,Disposition of Violations
2023,IMP LANE CHG,Adjudication_Withheld_Clerk_Count,285,Disposition of Violations
2023,IMP BACKING,Adjudication_Withheld_Clerk_Count,53,Disposition of Violations
2023,TEXT/DRIVING(M),Adjudication_Withheld_Clerk_Count,11,Disposition of Violations
2023,DR/W-O/LIGHT,Adjudication_Withheld_Clerk_Count,20,Disposition of Violations
2023,FAIL/DIM/LIGHTS,Adjudication_Withheld_Clerk_Count,3,Disposition of Violations
2023,CHILD RESTRAINT,Adjudication_Withheld_Clerk_Count,50,Disposition of Violations
2023,TOLL VIOLATIONS,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,OTHER MOV,Adjudication_Withheld_Clerk_Count,321,Disposition of Violations
2023,LOAD/LEAK/DP,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,IMP PARKING,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,NO HELMET,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,DEF/UNSAFE EQUIP,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,SEAT BELT VIOL,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,EXP/FAIL DISP DL,Adjudication_Withheld_Clerk_Count,12,Disposition of Violations
2023,EXP/FAIL DISP TAG,Adjudication_Withheld_Clerk_Count,276,Disposition of Violations
2023,NO PROOF OF INSUR.,Adjudication_Withheld_Clerk_Count,43,Disposition of Violations
2023,TEXTING/DRIVING,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,BICYCLE/PED,Adjudication_Withheld_Clerk_Count,0,Disposition of Violations
2023,OTHER,Adjudication_Withheld_Clerk_Count,7,Disposition of Violations
2011,DUI,Adjudication_Withheld_Judge_Count,15,Disposition of Violations
2011,RECKLESS DR,Adjudication_Withheld_Judge_Count,43,Disposition of Violations
2011,LV SCENE ACC,Adjudication_Withheld_Judge_Count,166,Disposition of Violations
2011,FLEEING,Adjudication_Withheld_Judge_Count,11,Disposition of Violations
2011,RACING ON HWY,Adjudication_Withheld_Judge_Count,3,Disposition of Violations
2011,NO/IMP/EXP DL,Adjudication_Withheld_Judge_Count,3384,Disposition of Violations
2011,DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,528,Disposition of Violations
2011,VIO/DL/REST,Adjudication_Withheld_Judge_Count,17,Disposition of Violations
2011,UNL/USE/DL,Adjudication_Withheld_Judge_Count,4,Disposition of Violations
2011,NO/IMP/EXP TAG,Adjudication_Withheld_Judge_Count,179,Disposition of Violations
2011,OTHER CRIME,Adjudication_Withheld_Judge_Count,794,Disposition of Violations
2011,SPD POST ZONE,Adjudication_Withheld_Judge_Count,44449,Disposition of Violations
2011,SPD /TO F/COND,Adjudication_Withheld_Judge_Count,115,Disposition of Violations
2011,CARELESS DR,Adjudication_Withheld_Judge_Count,1218,Disposition of Violations
2011,UNK DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,484,Disposition of Violations
2011,FL/YLD/R-O-W,Adjudication_Withheld_Judge_Count,2018,Disposition of Violations
2011,R/STOP SIGN,Adjudication_Withheld_Judge_Count,2076,Disposition of Violations
2011,RED LIGHT CAMERA,Adjudication_Withheld_Judge_Count,1312,Disposition of Violations
2011,RAN RED LIGHT,Adjudication_Withheld_Judge_Count,3297,Disposition of Violations
2011,TR/CNTL/DEV,Adjudication_Withheld_Judge_Count,1585,Disposition of Violations
2011,IMP TURN,Adjudication_Withheld_Judge_Count,695,Disposition of Violations
2011,F/T/S SCHOOL BUS,Adjudication_Withheld_Judge_Count,186,Disposition of Violations
2011,IMP PASSING,Adjudication_Withheld_Judge_Count,324,Disposition of Violations
2011,FOLLOW/CLOSE,Adjudication_Withheld_Judge_Count,773,Disposition of Violations
2011,W/SIDE OF RD,Adjudication_Withheld_Judge_Count,233,Disposition of Violations
2011,IMP LANE CHG,Adjudication_Withheld_Judge_Count,1388,Disposition of Violations
2011,IMP BACKING,Adjudication_Withheld_Judge_Count,205,Disposition of Violations
2011,DR/W-O/LIGHT,Adjudication_Withheld_Judge_Count,268,Disposition of Violations
2011,FAIL/DIM/LIGHTS,Adjudication_Withheld_Judge_Count,62,Disposition of Violations
2011,CHILD RESTRAINT,Adjudication_Withheld_Judge_Count,428,Disposition of Violations
2011,TOLL VIOLATIONS,Adjudication_Withheld_Judge_Count,848,Disposition of Violations
2011,OTHER MOV,Adjudication_Withheld_Judge_Count,2913,Disposition of Violations
2011,LOAD/LEAK/DP,Adjudication_Withheld_Judge_Count,94,Disposition of Violations
2011,IMP PARKING,Adjudication_Withheld_Judge_Count,123,Disposition of Violations
2011,NO HELMET,Adjudication_Withheld_Judge_Count,57,Disposition of Violations
2011,DEF/UNSAFE EQUIP,Adjudication_Withheld_Judge_Count,414,Disposition of Violations
2011,SEAT BELT VIOL,Adjudication_Withheld_Judge_Count,4791,Disposition of Violations
2011,EXP/FAIL DISP DL,Adjudication_Withheld_Judge_Count,202,Disposition of Violations
2011,EXP/FAIL DISP TAG,Adjudication_Withheld_Judge_Count,925,Disposition of Violations
2011,NO PROOF OF INSUR.,Adjudication_Withheld_Judge_Count,965,Disposition of Violations
2011,BICYCLE/PED,Adjudication_Withheld_Judge_Count,41,Disposition of Violations
2011,OTHER,Adjudication_Withheld_Judge_Count,961,Disposition of Violations
2012,DUI,Adjudication_Withheld_Judge_Count,4,Disposition of Violations
2012,RECKLESS DR,Adjudication_Withheld_Judge_Count,48,Disposition of Violations
2012,LV SCENE ACC,Adjudication_Withheld_Judge_Count,129,Disposition of Violations
2012,FLEEING,Adjudication_Withheld_Judge_Count,18,Disposition of Violations
2012,RACING ON HWY,Adjudication_Withheld_Judge_Count,1,Disposition of Violations
2012,NO/IMP/EXP DL,Adjudication_Withheld_Judge_Count,3198,Disposition of Violations
2012,DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,726,Disposition of Violations
2012,VIO/DL/REST,Adjudication_Withheld_Judge_Count,38,Disposition of Violations
2012,UNL/USE/DL,Adjudication_Withheld_Judge_Count,5,Disposition of Violations
2012,NO/IMP/EXP TAG,Adjudication_Withheld_Judge_Count,157,Disposition of Violations
2012,OTHER CRIME,Adjudication_Withheld_Judge_Count,1029,Disposition of Violations
2012,SPD POST ZONE,Adjudication_Withheld_Judge_Count,36761,Disposition of Violations
2012,SPD /TO F/COND,Adjudication_Withheld_Judge_Count,101,Disposition of Violations
2012,CARELESS DR,Adjudication_Withheld_Judge_Count,1266,Disposition of Violations
2012,UNK DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,433,Disposition of Violations
2012,FL/YLD/R-O-W,Adjudication_Withheld_Judge_Count,2256,Disposition of Violations
2012,R/STOP SIGN,Adjudication_Withheld_Judge_Count,1927,Disposition of Violations
2012,RED LIGHT CAMERA,Adjudication_Withheld_Judge_Count,2342,Disposition of Violations
2012,RAN RED LIGHT,Adjudication_Withheld_Judge_Count,3156,Disposition of Violations
2012,TR/CNTL/DEV,Adjudication_Withheld_Judge_Count,942,Disposition of Violations
2012,IMP TURN,Adjudication_Withheld_Judge_Count,784,Disposition of Violations
2012,F/T/S SCHOOL BUS,Adjudication_Withheld_Judge_Count,134,Disposition of Violations
2012,IMP PASSING,Adjudication_Withheld_Judge_Count,294,Disposition of Violations
2012,FOLLOW/CLOSE,Adjudication_Withheld_Judge_Count,518,Disposition of Violations
2012,W/SIDE OF RD,Adjudication_Withheld_Judge_Count,201,Disposition of Violations
2012,IMP LANE CHG,Adjudication_Withheld_Judge_Count,1031,Disposition of Violations
2012,IMP BACKING,Adjudication_Withheld_Judge_Count,249,Disposition of Violations
2012,DR/W-O/LIGHT,Adjudication_Withheld_Judge_Count,285,Disposition of Violations
2012,FAIL/DIM/LIGHTS,Adjudication_Withheld_Judge_Count,54,Disposition of Violations
2012,CHILD RESTRAINT,Adjudication_Withheld_Judge_Count,359,Disposition of Violations
2012,TOLL VIOLATIONS,Adjudication_Withheld_Judge_Count,1976,Disposition of Violations
2012,OTHER MOV,Adjudication_Withheld_Judge_Count,2478,Disposition of Violations
2012,LOAD/LEAK/DP,Adjudication_Withheld_Judge_Count,84,Disposition of Violations
2012,IMP PARKING,Adjudication_Withheld_Judge_Count,110,Disposition of Violations
2012,NO HELMET,Adjudication_Withheld_Judge_Count,46,Disposition of Violations
2012,DEF/UNSAFE EQUIP,Adjudication_Withheld_Judge_Count,343,Disposition of Violations
2012,SEAT BELT VIOL,Adjudication_Withheld_Judge_Count,3437,Disposition of Violations
2012,EXP/FAIL DISP DL,Adjudication_Withheld_Judge_Count,141,Disposition of Violations
2012,EXP/FAIL DISP TAG,Adjudication_Withheld_Judge_Count,816,Disposition of Violations
2012,NO PROOF OF INSUR.,Adjudication_Withheld_Judge_Count,853,Disposition of Violations
2012,BICYCLE/PED,Adjudication_Withheld_Judge_Count,50,Disposition of Violations
2012,OTHER,Adjudication_Withheld_Judge_Count,786,Disposition of Violations
2013,DUI,Adjudication_Withheld_Judge_Count,5,Disposition of Violations
2013,RECKLESS DR,Adjudication_Withheld_Judge_Count,620,Disposition of Violations
2013,LV SCENE ACC,Adjudication_Withheld_Judge_Count,147,Disposition of Violations
2013,FLEEING,Adjudication_Withheld_Judge_Count,18,Disposition of Violations
2013,RACING ON HWY,Adjudication_Withheld_Judge_Count,2,Disposition of Violations
2013,NO/IMP/EXP DL,Adjudication_Withheld_Judge_Count,3371,Disposition of Violations
2013,DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,640,Disposition of Violations
2013,VIO/DL/REST,Adjudication_Withheld_Judge_Count,27,Disposition of Violations
2013,UNL/USE/DL,Adjudication_Withheld_Judge_Count,8,Disposition of Violations
2013,NO/IMP/EXP TAG,Adjudication_Withheld_Judge_Count,195,Disposition of Violations
2013,OTHER CRIME,Adjudication_Withheld_Judge_Count,1008,Disposition of Violations
2013,SPD POST ZONE,Adjudication_Withheld_Judge_Count,35762,Disposition of Violations
2013,SPD /TO F/COND,Adjudication_Withheld_Judge_Count,70,Disposition of Violations
2013,CARELESS DR,Adjudication_Withheld_Judge_Count,1291,Disposition of Violations
2013,UNK DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,415,Disposition of Violations
2013,FL/YLD/R-O-W,Adjudication_Withheld_Judge_Count,1552,Disposition of Violations
2013,R/STOP SIGN,Adjudication_Withheld_Judge_Count,1703,Disposition of Violations
2013,RED LIGHT CAMERA,Adjudication_Withheld_Judge_Count,3016,Disposition of Violations
2013,RAN RED LIGHT,Adjudication_Withheld_Judge_Count,2792,Disposition of Violations
2013,TR/CNTL/DEV,Adjudication_Withheld_Judge_Count,894,Disposition of Violations
2013,IMP TURN,Adjudication_Withheld_Judge_Count,642,Disposition of Violations
2013,F/T/S SCHOOL BUS,Adjudication_Withheld_Judge_Count,117,Disposition of Violations
2013,IMP PASSING,Adjudication_Withheld_Judge_Count,291,Disposition of Violations
2013,FOLLOW/CLOSE,Adjudication_Withheld_Judge_Count,445,Disposition of Violations
2013,W/SIDE OF RD,Adjudication_Withheld_Judge_Count,219,Disposition of Violations
2013,IMP LANE CHG,Adjudication_Withheld_Judge_Count,933,Disposition of Violations
2013,IMP BACKING,Adjudication_Withheld_Judge_Count,259,Disposition of Violations
2013,DR/W-O/LIGHT,Adjudication_Withheld_Judge_Count,274,Disposition of Violations
2013,FAIL/DIM/LIGHTS,Adjudication_Withheld_Judge_Count,76,Disposition of Violations
2013,CHILD RESTRAINT,Adjudication_Withheld_Judge_Count,335,Disposition of Violations
2013,TOLL VIOLATIONS,Adjudication_Withheld_Judge_Count,1361,Disposition of Violations
2013,OTHER MOV,Adjudication_Withheld_Judge_Count,2727,Disposition of Violations
2013,LOAD/LEAK/DP,Adjudication_Withheld_Judge_Count,78,Disposition of Violations
2013,IMP PARKING,Adjudication_Withheld_Judge_Count,150,Disposition of Violations
2013,NO HELMET,Adjudication_Withheld_Judge_Count,45,Disposition of Violations
2013,DEF/UNSAFE EQUIP,Adjudication_Withheld_Judge_Count,342,Disposition of Violations
2013,SEAT BELT VIOL,Adjudication_Withheld_Judge_Count,2796,Disposition of Violations
2013,EXP/FAIL DISP DL,Adjudication_Withheld_Judge_Count,93,Disposition of Violations
2013,EXP/FAIL DISP TAG,Adjudication_Withheld_Judge_Count,842,Disposition of Violations
2013,NO PROOF OF INSUR.,Adjudication_Withheld_Judge_Count,757,Disposition of Violations
2013,BICYCLE/PED,Adjudication_Withheld_Judge_Count,45,Disposition of Violations
2013,OTHER,Adjudication_Withheld_Judge_Count,777,Disposition of Violations
2014,DUI,Adjudication_Withheld_Judge_Count,6,Disposition of Violations
2014,RECKLESS DR,Adjudication_Withheld_Judge_Count,512,Disposition of Violations
2014,LV SCENE ACC,Adjudication_Withheld_Judge_Count,189,Disposition of Violations
2014,FLEEING,Adjudication_Withheld_Judge_Count,17,Disposition of Violations
2014,RACING ON HWY,Adjudication_Withheld_Judge_Count,6,Disposition of Violations
2014,NO/IMP/EXP DL,Adjudication_Withheld_Judge_Count,3170,Disposition of Violations
2014,DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,537,Disposition of Violations
2014,VIO/DL/REST,Adjudication_Withheld_Judge_Count,19,Disposition of Violations
2014,UNL/USE/DL,Adjudication_Withheld_Judge_Count,9,Disposition of Violations
2014,NO/IMP/EXP TAG,Adjudication_Withheld_Judge_Count,195,Disposition of Violations
2014,OTHER CRIME,Adjudication_Withheld_Judge_Count,1209,Disposition of Violations
2014,SPD POST ZONE,Adjudication_Withheld_Judge_Count,33469,Disposition of Violations
2014,SPD /TO F/COND,Adjudication_Withheld_Judge_Count,76,Disposition of Violations
2014,CARELESS DR,Adjudication_Withheld_Judge_Count,1291,Disposition of Violations
2014,UNK DR/DL/SUS/RV,Adjudication_Withheld_Judge_Count,516,Disposition of Violations
2014,FL/YLD/R-O-W,Adjudication_Withheld_Judge_Count,1768,Disposition of Violations
2014,R/STOP SIGN,Adjudication_Withheld_Judge_Count,1609,Disposition of Violations
2014,RED LIGHT CAMERA,Adjudication_Withheld_Judge_Count,2401,Disposition of Violations
2014,RAN RED LIGHT,Adjudication_Withheld_Judge_Count,2467,Disposition of Violations
2014,TR/CNTL/DEV,Adjudication_Withheld_Judge_Count,893,Disposition of Violations
2014,IMP TURN,Adjudication_Withheld_Judge_Count,530,Disposition of Violations
2014,F/T/S SCHOOL BUS,Adjudication_Withheld_Judge_Count,129,Disposition of Violations
2014,IMP PASSING,Adjudication_Withheld_Judge_Count,290,Disposition of Violations
2014,FOLLOW/CLOSE,Adjudication_Withheld_Judge_Count,382,Disposition of Violations
2014,W/SIDE OF RD,Adjudication_Withheld_Judge_Count,216,Disposition of Violations
2014,IMP LANE CHG,Adjudication_Withheld_Judge_Count,964,Disposition of Violations
2014,IMP BACKING,Adjudication_Withheld_Judge_Count,235,Disposition of Violations
2014,DR/W-O/LIGHT,Adjudication_Withheld_Judge_Count,221,Disposition of Violations
2014,FAIL/DIM/LIGHTS,Adjudication_Withheld_Judge_Count,52,Disposition of Violations
2014,CHILD RESTRAINT,Adjudication_Withheld_Judge_Count,300,Disposition of Violations
2014,TOLL VIOLATIONS,Adjudication_Withheld_Judge_Count,94,Disposition of Violations
2014,OTHER MOV,Adjudication_Withheld_Judge_Count,2434,Disposition of Violations
2014,LOAD/LEAK/DP,Adjudication_Withheld_Judge_Count,51,Disposition of Violations
2014,IMP PARKING,Adjudication_Withheld_Judge_Count,138,Disposition of Violations
2014,NO HELMET,Adjudication_Withheld_Judge_Count,37,Disposition of Violations
2014,DEF/UNSAFE EQUIP,Adjudication_Withheld_Judge_Count,345,Disposition of Violations
2014,SEAT BELT VIOL,Adjudication_Withheld_Judge_Count,2410,Disposition of Violations
2014,EXP/FAIL DISP DL,Adjudication_Withheld_Judge_Count,111,Disposition of Violations
2014,EXP/FAIL DISP TAG,Adjudication_Withheld_Judge_Count,873,Disposition of Violations
2014,NO PROOF OF INSUR.,Adjudication_Withheld_Judge_Count,751,Disposition of Violations
2014,BICYCLE/PED,Adjudication_Withheld_Judge_Count,79,Disposition of Violations
2014,OTHER,Adjudication_Withheld_Judge_Count,726,Disposition of Violations
2015,DUI,Adjudication_Withheld_Judge_Count,9,Disposition of Violations
